,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
1940,200229974,2020.0,1930645110.0,17109.62,66,695,18,24,3,2020,24,3,2020,8,4,2020,1970-01-02 02:13:06.562500008,0-15
1941,200762301,2020.0,1930653639.0,767.69,66,442,31,16,3,2020,16,3,2020,20,5,2020,1969-12-30 03:27:01.328125020,
1942,200769623,2020.0,1930714863.0,48893.58,66,3000,32,30,3,2020,30,3,2020,14,4,2020,1970-01-08 22:51:46.375000014,0-15
1943,200741174,2020.0,1930768607.0,19919.09,66,1709,18,9,4,2020,9,4,2020,24,4,2020,1970-01-04 08:31:46.250000024,0-15
1944,200726979,2020.0,1930655662.0,9222.81,66,326,18,18,3,2020,18,3,2020,2,4,2020,1970-01-01 21:57:51.156250002,0-15
1945,200769623,2020.0,1930624877.0,14120.48,66,3001,32,10,3,2020,10,3,2020,25,3,2020,1970-01-08 01:47:59.875000025,0-15
1946,200762301,2020.0,1930800605.0,67049.7,66,450,24,19,4,2020,19,4,2020,4,5,2020,1969-12-29 14:09:15.078125004,
1947,200759878,2020.0,1930667391.0,23954.17,66,2395,32,19,3,2020,19,3,2020,3,4,2020,1970-01-02 18:43:42.265625003,0-15
1948,200769623,2020.0,1930773416.0,4644.04,66,3001,32,10,4,2020,10,4,2020,25,4,2020,1970-01-08 01:17:55.937500025,0-15
1949,200769623,2020.0,1930585851.0,63964.58,66,3005,32,2,3,2020,2,3,2020,17,3,2020,1970-01-07 04:59:55.937500017,0-15
1950,200769623,2020.0,1930842372.0,9451.33,66,2997,32,1,5,2020,1,5,2020,16,5,2020,1970-01-05 18:49:37.156250016,0-15
1951,200726979,2020.0,1930592847.0,9222.81,66,330,18,6,3,2020,6,3,2020,21,3,2020,1970-01-03 15:45:27.984375021,0-15
1952,200416837,2020.0,1930812604.0,12215.58,66,725,34,22,4,2020,16,4,2020,26,4,2020,1969-12-29 15:10:20.671875026,
1953,200723794,2020.0,1930623165.0,94647.64,66,2919,18,10,3,2020,10,3,2020,25,3,2020,1970-01-13 18:21:20.625000025,0-15
1954,200353024,2020.0,1930813160.0,890.66,66,737,36,22,4,2020,16,4,2020,9,5,2020,1969-12-29 09:33:54.703125009,
1955,200790107,2020.0,1930690821.0,45459.95,66,2371,24,23,3,2020,23,3,2020,7,4,2020,1970-01-06 04:15:07.437500007,0-15
1956,200769623,2020.0,1930885428.0,6832.71,66,3000,32,11,5,2020,11,5,2020,26,5,2020,1970-01-07 01:39:40.625000026,0-15
1957,100001196,2020.0,1930857501.0,9735.16,66,829,18,5,5,2020,5,5,2020,20,5,2020,1969-12-22 09:53:27.125000020,
1958,200592182,2020.0,1930837992.0,2351.96,66,737,36,29,4,2020,16,4,2020,9,5,2020,1969-12-30 05:35:41.687500009,
1959,200769623,2020.0,1930793324.0,32352.32,66,3001,32,17,4,2020,17,4,2020,2,5,2020,1970-01-08 07:52:28.375000002,0-15
1960,200769623,2020.0,1930766061.0,7053.94,66,3000,32,9,4,2020,9,4,2020,24,4,2020,1970-01-08 05:51:56.562500024,0-15
1961,200014556,2020.0,1930685891.0,54191.45,66,66,18,24,3,2020,24,3,2020,8,4,2020,1970-01-10 09:18:31.500000008,0-15
1962,200769623,2020.0,1930605684.0,262.65,66,2997,32,6,3,2020,6,3,2020,21,3,2020,1970-01-02 20:08:58.015625021,0-15
1963,200769623,2020.0,1930882417.0,1826.92,66,3001,32,9,5,2020,9,5,2020,24,5,2020,1970-01-07 01:37:32.531250024,0-15
1964,200794332,2020.0,1930635240.0,16868.28,66,630,20,12,3,2020,12,3,2020,27,3,2020,1969-12-31 01:26:35.148437527,
1965,200769623,2020.0,1930746786.0,20789.29,66,3002,32,6,4,2020,6,4,2020,21,4,2020,1970-01-08 00:17:22.687500021,0-15
1966,200707822,2020.0,1930760578.0,103401.12,66,2224,18,7,4,2020,7,4,2020,22,4,2020,1969-12-29 19:43:03.453125022,
1967,140104429,2020.0,2960627512.0,1781.563,66,640,5,7,4,2020,9,4,2020,19,4,2020,1970-01-06 00:31:50.031250019,0-15
1968,200783609,2020.0,1930638061.0,16101.4,66,2215,11,17,3,2020,17,3,2020,18,4,2020,1970-01-03 07:21:37.046875018,0-15
1969,200769623,2020.0,1930847213.0,19372.26,66,2996,32,4,5,2020,4,5,2020,19,5,2020,1970-01-07 05:07:49.562500019,0-15
1970,200592182,2020.0,1930690492.0,33.24,66,730,36,25,3,2020,16,3,2020,8,4,2020,1969-12-27 23:38:59.906250008,
1971,200148860,2020.0,1930718522.0,68181.67,66,810,18,30,3,2020,30,3,2020,14,4,2020,1970-01-05 05:09:35.125000014,0-15
1972,200769623,2020.0,1930805276.0,56898.14,66,3003,32,20,4,2020,20,4,2020,5,5,2020,1970-01-08 04:53:58.500000005,0-15
1973,200726979,2020.0,1930682257.0,386.5,66,328,18,21,3,2020,21,3,2020,5,4,2020,1969-12-30 15:28:04.265625005,
1974,140104423,2020.0,2960626060.0,14175.069999999998,66,1903,5,6,4,2020,8,4,2020,18,4,2020,1970-01-02 08:56:27.851562518,0-15
1975,100036039,2020.0,1930724134.0,36439.43,66,1076,18,31,3,2020,31,3,2020,15,4,2020,1969-12-17 16:54:54.375000015,
1976,200980828,2020.0,1930676228.0,91305.7,66,301,26,20,3,2020,20,3,2020,9,4,2020,1969-12-29 09:41:26.125000009,
1977,200769623,2020.0,1930778655.0,9011.81,66,3001,32,12,4,2020,12,4,2020,27,4,2020,1970-01-07 01:09:42.593750027,0-15
1978,200712105,2020.0,1930598769.0,7741.44,66,3010,31,3,3,2020,3,3,2020,7,5,2020,1970-01-12 10:24:15.250000007,0-15
1979,200744019,2020.0,1930703258.0,8383.36,66,2788,18,26,3,2020,26,3,2020,10,4,2020,1970-01-05 12:15:37.250000010,0-15
1980,200726979,2020.0,1930780727.0,928.4,66,325,18,7,4,2020,7,4,2020,22,4,2020,1970-01-02 07:34:29.531250022,0-15
1981,200729290,2020.0,1930746904.0,28343.81,66,1586,18,5,4,2020,5,4,2020,20,4,2020,1970-01-02 02:32:32.562500020,0-15
1982,200726979,2020.0,1930611719.0,679.69,66,332,18,6,3,2020,6,3,2020,21,3,2020,1970-01-01 09:15:41.222656271,0-15
1983,200726979,2020.0,1930702237.0,156275.52,66,324,18,27,3,2020,27,3,2020,11,4,2020,1970-01-05 04:49:07.000000011,0-15
1984,200769623,2020.0,1930660736.0,514.92,66,2996,32,18,3,2020,18,3,2020,2,4,2020,1970-01-02 22:11:59.640625002,0-15
1985,200315290,2020.0,1930814457.0,60187.33,66,2919,18,22,4,2020,22,4,2020,7,5,2020,1970-01-15 15:35:22.625000007,0-15
1986,100014724,2020.0,1930809813.0,63401.74,66,723,36,21,4,2020,16,4,2020,9,5,2020,1970-01-02 14:40:13.390625009,0-15
1987,200705089,2020.0,1930627590.0,894.21,66,1428,31,10,3,2020,10,3,2020,14,5,2020,1969-12-30 12:17:44.726562514,
1988,200706844,2020.0,1930571336.0,8277.85,66,3068,18,27,2,2020,27,2,2020,13,3,2020,1970-01-10 15:00:43.500000013,0-15
1989,200769623,2020.0,1930736109.0,5756.77,66,2998,32,3,4,2020,3,4,2020,18,4,2020,1970-01-07 22:57:00.812500018,0-15
1990,200707822,2020.0,1930850978.0,100714.95,66,2232,18,2,5,2020,2,5,2020,17,5,2020,1969-12-29 13:30:54.015625017,
1991,200726979,2020.0,1930730478.0,801.54,66,327,18,1,4,2020,1,4,2020,16,4,2020,1969-12-30 19:43:40.226562516,
1992,200353024,2020.0,1930876820.0,1962.98,66,739,36,7,5,2020,1,5,2020,24,5,2020,1969-12-29 14:58:23.421875024,
1993,200706844,2020.0,1930720700.0,49287.25,66,3069,18,1,4,2020,1,4,2020,16,4,2020,1970-01-06 06:52:24.625000016,0-15
1994,200712105,2020.0,1930759500.0,74881.86,66,3006,18,7,4,2020,7,4,2020,22,4,2020,1970-01-14 21:37:47.125000022,0-15
1995,200705742,2020.0,1930587197.0,18790.88,66,843,19,2,3,2020,2,3,2020,5,4,2020,1969-12-28 23:56:51.890625005,
1996,100008001,2020.0,1930661276.0,6677.76,66,2919,18,23,3,2020,23,3,2020,7,4,2020,1970-01-06 15:00:53.593750007,0-15
1997,200749782,2020.0,1930818516.0,64560.0,66,1567,18,23,4,2020,23,4,2020,8,5,2020,1970-01-01 00:04:22.578063973,0-15
1998,200708511,2020.0,1930642580.0,40899.41,66,2919,18,12,3,2020,12,3,2020,27,3,2020,1970-01-14 11:28:59.875000027,0-15
1999,200794332,2020.0,1930635470.0,31683.43,66,626,20,12,3,2020,12,3,2020,27,3,2020,1969-12-31 00:42:15.523437527,
2000,200762301,2020.0,1930770855.0,77860.24,66,442,24,10,4,2020,10,4,2020,25,4,2020,1970-01-03 14:53:41.484375025,0-15
2001,200739006,2020.0,1930780122.0,53520.2,66,54,18,13,4,2020,13,4,2020,28,4,2020,1970-01-10 13:45:23.750000028,0-15
2002,200755701,2020.0,1930760133.0,22901.8,66,169,18,9,4,2020,9,4,2020,24,4,2020,1970-01-03 04:36:58.234375024,0-15
2003,140104225,2020.0,2960631615.0,57086.833999999995,66,2434,5,28,4,2020,29,4,2020,9,5,2020,1970-01-02 17:39:12.609375009,0-15
2004,200762301,2020.0,1930717575.0,43443.84,66,450,24,30,3,2020,30,3,2020,14,4,2020,1970-01-02 19:24:29.359375014,0-15
2005,200148860,2020.0,1930691223.0,16298.57,66,810,18,24,3,2020,24,3,2020,8,4,2020,1970-01-03 18:06:04.078125008,0-15
2006,200769623,2020.0,1930612503.0,10787.8,66,2996,32,7,3,2020,7,3,2020,22,3,2020,1970-01-07 08:36:17.000000022,0-15
2007,140104409,2020.0,2960622770.0,121712.88499999998,66,1670,5,21,3,2020,24,3,2020,3,4,2020,1970-01-08 03:02:58.500000003,0-15
2008,200881076,2020.0,1930642144.0,74699.82,66,71,18,12,3,2020,12,3,2020,27,3,2020,1970-01-09 15:00:39.187500027,0-15
2009,200769623,2020.0,1930585620.0,34122.82,66,3001,32,2,3,2020,2,3,2020,17,3,2020,1970-01-08 09:27:31.125000017,0-15
2010,200762301,2020.0,1930655514.0,24277.05,66,442,31,17,3,2020,17,3,2020,21,5,2020,1970-01-01 00:49:14.706787130,0-15
2011,200744019,2020.0,1930633796.0,38499.2,66,2794,18,10,3,2020,10,3,2020,25,3,2020,1970-01-09 14:29:59.375000025,0-15
2012,200780383,2020.0,1930713411.0,111150.12,66,1867,18,28,3,2020,28,3,2020,12,4,2020,1969-12-28 11:04:14.000000012,
2013,200726979,2020.0,1930607562.0,179.22,66,327,18,6,3,2020,6,3,2020,21,3,2020,1970-01-01 11:47:52.847656271,0-15
2014,200769623,2020.0,1930776556.0,13065.2,66,3000,32,10,4,2020,10,4,2020,25,4,2020,1970-01-08 05:51:56.562500025,0-15
2015,200769623,2020.0,1930780825.0,43.61,66,3000,32,14,4,2020,14,4,2020,29,4,2020,1970-01-04 15:41:48.625000029,0-15
2016,140104472,2020.0,2960631769.0,1153.1519999999998,66,1771,5,1,5,2020,6,5,2020,16,5,2020,1970-01-03 05:15:51.296875016,0-15
2017,200769623,2020.0,1930582845.0,717.76,66,2995,32,1,3,2020,1,3,2020,16,3,2020,1970-01-01 10:07:18.441406266,0-15
2018,100001196,2020.0,1930652692.0,36054.39,66,820,18,15,3,2020,15,3,2020,30,3,2020,1969-12-22 15:56:22.375000030,
2019,140104729,2020.0,2960618048.0,3742.2,66,2919,5,9,3,2020,11,3,2020,21,3,2020,1970-01-23 18:57:14.000000021,16-30
2020,200803720,2020.0,1930872368.0,174.72,66,720,36,7,5,2020,1,5,2020,24,5,2020,1969-12-27 08:57:55.031250024,
2021,200418007,2020.0,1930800693.0,19529.44,66,97,18,21,4,2020,21,4,2020,6,5,2020,1970-01-03 00:29:09.390625006,0-15
2022,200769623,2020.0,1930802298.0,36323.43,66,2995,32,19,4,2020,19,4,2020,4,5,2020,1970-01-07 17:55:21.500000004,0-15
2023,200769623,2020.0,1930689842.0,31071.0,66,2996,32,24,3,2020,24,3,2020,8,4,2020,1970-01-07 14:26:11.937500008,0-15
2024,200466603,2020.0,1930832432.0,155160.53,66,2540,18,28,4,2020,28,4,2020,13,5,2020,1969-12-28 19:49:24.593750013,
2025,140104440,2020.0,2960627462.0,176379.819,66,2560,5,12,4,2020,15,4,2020,25,4,2020,1970-01-03 14:02:21.953125025,0-15
2026,200780383,2020.0,1930868341.0,32397.73,66,1870,18,5,5,2020,5,5,2020,20,5,2020,1970-01-02 03:46:54.062500020,0-15
2027,200762301,2020.0,1930796760.0,39552.62,66,445,24,17,4,2020,17,4,2020,2,5,2020,1969-12-29 11:05:55.734375002,
2028,200759878,2020.0,1930644372.0,12154.78,66,2394,32,13,3,2020,13,3,2020,28,3,2020,1970-01-03 10:43:25.921875028,0-15
2029,200769623,2020.0,1930585279.0,56241.78,66,2999,32,2,3,2020,2,3,2020,17,3,2020,1970-01-04 11:32:19.781250017,0-15
2030,200792293,2020.0,1930832775.0,50913.18,66,2882,18,28,4,2020,28,4,2020,13,5,2020,1970-01-14 17:54:26.625000013,0-15
2031,200744019,2020.0,1930834005.0,3102.7,66,2790,18,29,4,2020,29,4,2020,14,5,2020,1970-01-03 11:58:55.890625014,0-15
2032,200759878,2020.0,1930638684.0,15005.29,66,2386,32,13,3,2020,13,3,2020,28,3,2020,1970-01-03 08:36:24.328125028,0-15
2033,200769623,2020.0,1930797397.0,27713.53,66,2998,32,19,4,2020,19,4,2020,4,5,2020,1970-01-08 05:31:38.000000004,0-15
2034,200762301,2020.0,1930571169.0,9666.36,66,450,24,27,2,2020,27,2,2020,13,3,2020,1969-12-31 23:06:38.573974622,
2035,200770677,2020.0,1930730912.0,40469.12,66,1545,18,3,4,2020,3,4,2020,18,4,2020,1969-12-29 13:36:28.328125018,
2036,140105847,2020.0,2960632014.0,1209.6,66,1139,5,30,4,2020,7,5,2020,17,5,2020,1970-01-07 22:26:30.875000017,0-15
2037,200769623,2020.0,1930785374.0,34497.0,66,2997,32,14,4,2020,14,4,2020,29,4,2020,1970-01-08 03:39:09.687500029,0-15
2038,200769623,2020.0,1930794303.0,27810.76,66,3002,32,16,4,2020,16,4,2020,1,5,2020,1970-01-08 06:54:30.750000001,0-15
2039,200769623,2020.0,1930803100.0,1898.9,66,3005,32,19,4,2020,19,4,2020,4,5,2020,1970-01-05 21:56:59.187500004,0-15
2040,200772595,2020.0,1930713245.0,49191.07,66,2400,18,1,4,2020,1,4,2020,16,4,2020,1969-12-24 21:23:34.937500016,
2041,200744019,2020.0,1930859174.0,17478.33,66,2794,18,6,5,2020,6,5,2020,21,5,2020,1970-01-08 17:51:25.875000021,0-15
2042,200900212,2020.0,1930816239.0,8580.92,66,489,18,22,4,2020,22,4,2020,7,5,2020,1969-12-29 04:01:57.187500007,
2043,200744019,2020.0,1930654235.0,15663.41,66,2791,18,17,3,2020,17,3,2020,1,4,2020,1970-01-02 13:06:51.546875001,0-15
2044,140104440,2020.0,2960621658.0,45561.208,66,2559,5,17,3,2020,18,3,2020,28,3,2020,1970-01-05 03:11:49.937500028,0-15
2045,200727278,2020.0,1930739544.0,78970.95,66,2919,18,6,4,2020,6,4,2020,21,4,2020,1970-01-14 15:24:28.125000021,0-15
2046,200769623,2020.0,1930774766.0,3893.73,66,3005,32,13,4,2020,13,4,2020,28,4,2020,1970-01-08 11:12:57.125000028,0-15
2047,200769623,2020.0,1930716474.0,39853.56,66,2995,32,29,3,2020,29,3,2020,13,4,2020,1970-01-07 22:53:28.625000013,0-15
2048,200793513,2020.0,1930796444.0,22844.09,66,1580,18,17,4,2020,17,4,2020,2,5,2020,1970-01-02 02:26:04.546875002,0-15
2049,200707741,2020.0,1930637161.0,29525.12,66,2529,18,11,3,2020,11,3,2020,26,3,2020,1969-12-30 11:58:17.273437526,
2050,200769623,2020.0,1930844787.0,9802.64,66,2995,32,1,5,2020,1,5,2020,16,5,2020,1970-01-05 14:38:05.375000016,0-15
2051,200148860,2020.0,1930711247.0,86591.21,66,817,18,29,3,2020,29,3,2020,13,4,2020,1969-12-30 18:24:17.820312513,
2052,140104225,2020.0,2960620361.0,75383.12599999999,66,2434,5,12,3,2020,13,3,2020,23,3,2020,1969-12-29 20:00:09.359375023,
2053,200769623,2020.0,1930893129.0,26162.78,66,3004,32,12,5,2020,12,5,2020,27,5,2020,1970-01-06 17:36:06.250000027,0-15
2054,200769623,2020.0,1930705866.0,22864.11,66,3000,32,26,3,2020,26,3,2020,10,4,2020,1970-01-08 10:38:55.062500010,0-15
2055,200744019,2020.0,1930825929.0,25487.34,66,2789,18,25,4,2020,25,4,2020,10,5,2020,1970-01-05 16:59:01.718750010,0-15
2056,200707822,2020.0,1930763820.0,11859.71,66,2225,18,7,4,2020,7,4,2020,22,4,2020,1970-01-03 06:59:49.734375022,0-15
2057,200769623,2020.0,1930826946.0,36575.17,66,3002,32,26,4,2020,26,4,2020,11,5,2020,1970-01-08 15:20:58.375000011,0-15
2058,200769623,2020.0,1930643332.0,15268.72,66,2997,32,13,3,2020,13,3,2020,28,3,2020,1970-01-07 18:05:54.625000028,0-15
2059,200148860,2020.0,1930686794.0,64917.82,66,813,18,24,3,2020,24,3,2020,8,4,2020,1969-12-28 21:40:24.156250008,
2060,200769623,2020.0,1930713191.0,30856.78,66,2996,32,29,3,2020,29,3,2020,13,4,2020,1970-01-07 15:24:22.875000013,0-15
2061,200769623,2020.0,1930700639.0,35080.14,66,3002,32,26,3,2020,26,3,2020,10,4,2020,1970-01-08 15:17:57.250000010,0-15
2062,200729942,2020.0,1930830256.0,17255.95,66,2394,18,27,4,2020,27,4,2020,12,5,2020,1970-01-03 14:19:43.296875012,0-15
2063,200775094,2020.0,1930630645.0,72431.97,66,2417,18,10,3,2020,10,3,2020,25,3,2020,1969-12-31 03:56:45.664062525,
2064,200769623,2020.0,1930619786.0,41634.08,66,2999,32,7,3,2020,7,3,2020,22,3,2020,1970-01-08 17:49:01.375000022,0-15
2065,200744019,2020.0,1930725079.0,7725.02,66,2794,18,1,4,2020,1,4,2020,16,4,2020,1970-01-07 07:21:13.125000016,0-15
2066,200769623,2020.0,1930860004.0,8949.7,66,2999,32,5,5,2020,5,5,2020,20,5,2020,1970-01-07 21:25:23.250000020,0-15
2067,200769623,2020.0,1930710113.0,75620.63,66,2997,32,28,3,2020,28,3,2020,12,4,2020,1970-01-06 10:04:15.375000012,0-15
2068,200769623,2020.0,1930698817.0,18492.88,66,2995,32,27,3,2020,27,3,2020,11,4,2020,1970-01-07 12:44:28.437500011,0-15
2069,200418007,2020.0,1930752249.0,1765.44,66,99,31,6,4,2020,6,4,2020,10,6,2020,1970-01-07 01:41:16.125000010,0-15
2070,200704858,2020.0,1930727340.0,9207.28,66,2967,18,1,4,2020,1,4,2020,16,4,2020,1970-01-14 07:53:29.625000016,0-15
2071,200771157,2020.0,1930758186.0,59660.9,66,3041,18,7,4,2020,7,4,2020,22,4,2020,1970-01-11 05:09:42.750000022,0-15
2072,200769623,2020.0,1930580965.0,16157.62,66,3000,32,28,2,2020,28,2,2020,14,3,2020,1970-01-08 10:37:09.000000014,0-15
2073,200418007,2020.0,1930776648.0,725.86,66,99,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 16:20:09.578125030,0-15
2074,200704045,2020.0,1930598322.0,5436.98,66,2263,18,3,3,2020,3,3,2020,18,3,2020,1970-01-04 01:23:53.812500018,0-15
2075,200762301,2020.0,1930760242.0,73017.1,66,446,24,8,4,2020,8,4,2020,23,4,2020,1970-01-03 14:01:36.390625023,0-15
2076,200132251,2020.0,1930759321.0,2650.95,66,2919,18,12,4,2020,12,4,2020,27,4,2020,1970-01-13 14:51:27.125000027,0-15
2077,200875006,2020.0,1930577733.0,103118.08,66,1589,18,27,2,2020,27,2,2020,13,3,2020,1969-12-27 12:55:58.593750013,
2078,200138417,2020.0,1930565149.0,309.69,66,2919,31,29,2,2020,29,2,2020,4,5,2020,1969-12-26 17:17:57.250000004,
2079,200793568,2020.0,1930717355.0,164114.22,66,2660,18,30,3,2020,30,3,2020,14,4,2020,1969-12-31 02:22:35.953125014,
2080,140104409,2020.0,2960624280.0,17627.904,66,1676,5,25,3,2020,25,3,2020,4,4,2020,1970-01-04 04:38:50.906250004,0-15
2081,200725421,2020.0,1930859728.0,25086.9,66,289,18,7,5,2020,7,5,2020,22,5,2020,1970-01-01 11:55:56.257812522,0-15
2082,200936373,2020.0,1930852225.0,86114.22,66,2653,18,5,5,2020,5,5,2020,20,5,2020,1969-12-31 00:11:29.867187520,
2083,200772595,2020.0,1930784770.0,46966.46,66,2399,18,14,4,2020,14,4,2020,29,4,2020,1969-12-26 14:33:12.968750029,
2084,200769623,2020.0,1930879546.0,26390.45,66,2995,32,10,5,2020,10,5,2020,25,5,2020,1970-01-07 05:52:30.812500025,0-15
2085,200353024,2020.0,1930606737.0,54.0,66,738,36,5,3,2020,1,3,2020,24,3,2020,1969-12-29 04:25:10.015625024,
2086,200759878,2020.0,1930830188.0,62867.93,66,2390,32,29,4,2020,29,4,2020,14,5,2020,1969-12-29 04:52:20.421875014,
2087,200714601,2020.0,1930747484.0,15208.86,66,2919,11,4,4,2020,4,4,2020,6,5,2020,1970-01-14 15:11:41.125000006,0-15
2088,200769623,2020.0,1930642928.0,17962.53,66,2996,32,14,3,2020,14,3,2020,29,3,2020,1970-01-09 11:13:44.687500029,0-15
2089,200795490,2020.0,1930642779.0,89549.28,66,1315,18,12,3,2020,12,3,2020,27,3,2020,1969-12-30 16:02:05.687500027,
2090,200726979,2020.0,1930645932.0,55.21,66,326,18,12,3,2020,12,3,2020,27,3,2020,1970-01-01 19:13:46.375000027,0-15
2091,200126819,2020.0,1930705684.0,12356.64,66,1843,18,28,3,2020,28,3,2020,12,4,2020,1970-01-02 23:35:13.781250012,0-15
2092,200769623,2020.0,1930775773.0,11186.53,66,3001,32,11,4,2020,11,4,2020,26,4,2020,1970-01-07 01:09:42.593750026,0-15
2093,200761734,2020.0,1930652334.0,14868.0,66,1199,18,18,3,2020,18,3,2020,2,4,2020,1969-12-29 15:21:48.984375002,
2094,200759878,2020.0,1930692362.0,30581.33,66,2385,32,25,3,2020,25,3,2020,9,4,2020,1970-01-03 08:21:55.109375009,0-15
2095,200592182,2020.0,1930809805.0,17797.88,66,734,36,21,4,2020,16,4,2020,9,5,2020,1970-01-01 03:57:25.339843759,0-15
2096,200769623,2020.0,1930799125.0,5601.67,66,3001,32,17,4,2020,17,4,2020,2,5,2020,1970-01-08 06:19:43.625000002,0-15
2097,200769623,2020.0,1930682396.0,35963.35,66,2999,32,23,3,2020,23,3,2020,7,4,2020,1970-01-08 09:02:23.250000007,0-15
2098,200769623,2020.0,1930882696.0,6890.15,66,3001,32,10,5,2020,10,5,2020,25,5,2020,1970-01-07 22:14:01.187500025,0-15
2099,140104440,2020.0,2960628794.0,107678.907,66,2557,5,19,4,2020,21,4,2020,1,5,2020,1970-01-11 19:33:51.562500001,0-15
2100,200769623,2020.0,1930597345.0,4145.27,66,2999,32,4,3,2020,4,3,2020,19,3,2020,1970-01-08 00:29:18.000000019,0-15
2101,200769623,2020.0,1930652461.0,6532.6,66,3003,32,16,3,2020,16,3,2020,31,3,2020,1970-01-07 15:25:35.187500031,0-15
2102,140106408,2020.0,2960630467.0,54659.38799999999,66,2994,5,25,4,2020,26,4,2020,6,5,2020,1970-01-28 17:15:31.000000006,16-30
2103,200704858,2020.0,1930858371.0,46061.42,66,2976,18,6,5,2020,6,5,2020,21,5,2020,1970-01-15 13:30:14.250000021,0-15
2104,200762301,2020.0,1930714972.0,94185.21,66,445,24,28,3,2020,28,3,2020,12,4,2020,1970-01-02 04:24:31.906250012,0-15
2105,200793122,2020.0,1930800450.0,24813.18,66,2138,18,20,4,2020,20,4,2020,5,5,2020,1970-01-01 20:16:32.500000005,0-15
2106,200769623,2020.0,1930808613.0,2713.05,66,3002,32,21,4,2020,21,4,2020,6,5,2020,1970-01-05 16:56:36.375000006,0-15
2107,200756072,2020.0,1930688867.0,38510.43,66,2292,18,25,3,2020,25,3,2020,9,4,2020,1969-12-31 15:25:36.316406259,
2108,200759878,2020.0,1930787628.0,109220.96,66,2389,63,2,4,2020,2,4,2020,17,5,2020,1970-01-01 14:16:34.425781267,0-15
2109,200769623,2020.0,1930570932.0,44678.56,66,3004,32,28,2,2020,28,2,2020,14,3,2020,1970-01-08 19:04:40.000000014,0-15
2110,200705372,2020.0,1930688324.0,80920.0,66,1016,18,25,3,2020,25,3,2020,9,4,2020,1970-01-03 07:49:39.390625009,0-15
2111,200900212,2020.0,1930639645.0,26941.79,66,2919,18,11,3,2020,11,3,2020,26,3,2020,1970-01-13 14:02:04.250000026,0-15
2112,200756072,2020.0,1930715562.0,26326.08,66,2294,18,30,3,2020,30,3,2020,14,4,2020,1970-01-04 01:35:01.531250014,0-15
2113,200769623,2020.0,1930622723.0,27340.41,66,3001,32,8,3,2020,8,3,2020,23,3,2020,1970-01-08 03:20:44.625000023,0-15
2114,200769623,2020.0,1930843657.0,13813.24,66,2995,32,1,5,2020,1,5,2020,16,5,2020,1970-01-05 14:38:05.375000016,0-15
2115,100021540,2020.0,1930728993.0,83884.44,66,1793,9,2,4,2020,2,4,2020,12,4,2020,1969-12-24 01:29:39.062500012,
2116,200794332,2020.0,1930652562.0,4849.77,66,626,20,18,3,2020,18,3,2020,2,4,2020,1969-12-31 05:11:51.335937502,
2117,200726979,2020.0,1930685180.0,444.37,66,334,18,22,3,2020,22,3,2020,6,4,2020,1969-12-30 17:12:23.812500006,
2118,200148860,2020.0,1930645651.0,16112.33,66,811,18,14,3,2020,14,3,2020,29,3,2020,1969-12-30 10:34:57.062500029,
2119,200769623,2020.0,1930646679.0,17754.5,66,2996,32,13,3,2020,13,3,2020,28,3,2020,1970-01-09 11:34:59.437500028,0-15
2120,200769623,2020.0,1930724891.0,598.03,66,3002,32,1,4,2020,1,4,2020,16,4,2020,1970-01-01 19:34:09.882812516,0-15
2121,200769623,2020.0,1930732624.0,4486.27,66,2997,32,4,4,2020,4,4,2020,19,4,2020,1970-01-07 11:05:03.875000019,0-15
2122,200769623,2020.0,1930823107.0,27860.74,66,2999,32,25,4,2020,25,4,2020,10,5,2020,1970-01-08 07:43:42.625000010,0-15
2123,200230690,2020.0,1930623943.0,1303.74,66,738,36,9,3,2020,1,3,2020,24,3,2020,1969-12-29 21:33:24.703125024,
2124,200705742,2020.0,1930587196.0,76218.17,66,838,11,2,3,2020,2,3,2020,3,4,2020,1969-12-29 05:58:12.484375003,
2125,200769623,2020.0,1930594541.0,2750.14,66,2998,32,4,3,2020,4,3,2020,19,3,2020,1970-01-05 10:39:53.312500019,0-15
2126,200769623,2020.0,1930819885.0,23550.88,66,2995,32,25,4,2020,25,4,2020,10,5,2020,1970-01-07 12:40:43.250000010,0-15
2127,200769623,2020.0,1930717751.0,42232.84,66,2998,32,29,3,2020,29,3,2020,13,4,2020,1970-01-08 14:26:41.000000013,0-15
2128,200555117,2020.0,1930682640.0,69812.95,66,387,18,22,3,2020,22,3,2020,6,4,2020,1970-01-03 17:12:17.953125006,0-15
